pct_mouse_click	pct_scroll_move	pct_doubleclick	pct_input	screen_width	session_start	page_activity_duration	ack	pct_click	pct_mouse_move	browser_name	pct_scrandom	pct_scroll_move_duration	mouse_move_total_rel_distance	product_ean	screen_height	pct_rage_click	pct_wild_mouse	session_duration	wild_mouse_duration	session_id	pct_click_product_info	scroll_move_total_rel_distance	total_load_time	user_id
10.55832	51.63762	13.60038	1.82808	1024	2022-09-21 11:48:19	15.65630	1.00000	16.31124	11.87805	edge	73.29439	11.07840	12.46608	3750191150677	higher	56.72369	46.64053	144.47129	15.42343	151100	42.93289	13.73268	5.72015	1
12.33675	73.47664	16.63910	1.56081	800	2021-02-25 08:06:24	13.07574	1.00000	17.28023	11.58156	opera	31.26761	5.26943	13.82162	7779727098098	1024	46.69791	39.12893	140.86222	15.26531	1343845	54.53983	13.90743	0.57155	94
13.75191	53.75929	15.91950	0.48655	1366	2019-01-07 21:20:40	9.81373	0.00000	13.49990	16.07816	opera	33.56465	11.50165	14.53076	2505850129928	lower	56.74402	46.78351	129.81656	14.09960	430731	30.59170	13.46360	7.18404	537
17.37466	61.82089	12.07474	0.24820	800	2022-12-23 05:09:11	12.71011	0.00000	12.13305	14.90357	edge	48.17075	12.91462	14.64936	4727105808794	lower	35.30631	58.17405	131.27008	13.42719	482602	74.46949	11.55467	2.25869	2120
11.90961	57.16049	15.57348	0.49569	1366	2019-05-11 14:59:47	15.94074	1.00000	12.81743	12.99528	edge	45.37740	13.71397	13.85009	4926393888338	1024	43.57998	60.68849	195.68772	14.11824	312286	47.49049	13.00967	4.95326	776
15.11805	45.23523	15.12346	0.02408	1024	2022-06-30 01:28:18	11.48161	0.00000	10.61922	15.25481	edge	26.96332	16.03694	13.63907	8082576578895	1024	39.71246	46.41368	77.32504	11.09272	552899	63.12142	14.15681	5.67786	1620
17.88100	76.93637	10.91754	0.15413	800	2021-01-25 01:10:55	10.42513	0.00000	12.69854	15.21689	edge	40.40106	12.59853	13.03480	9810712788742	768	50.79831	56.99496	168.25953	12.95085	608471	54.31348	13.37514	5.32831	2092
16.05883	41.72904	14.92670	0.02837	1280	2021-08-16 09:54:24	13.63986	0.00000	12.44591	15.36056	firefox	47.79730	14.68773	12.76384	5427623968350	600	32.90052	49.43797	107.63726	11.25915	784046	42.47490	12.32198	1.71996	1073
13.75521	50.08406	17.41460	1.12229	1280	2022-08-31 11:32:21	14.82076	1.00000	12.85712	11.97213	edge	46.46309	8.48543	13.87290	4746515745215	1080	37.50908	39.45482	32.84069	14.93551	327348	61.20468	12.72332	8.80790	1714
8.06174	48.19884	13.72806	1.77252	higher	2023-02-20 21:58:58	13.20433	1.00000	17.02786	10.15838	chrome	43.55439	10.04382	13.23052	1146043794960	800	61.40541	64.94038	49.47389	15.39258	1119009	56.43042	11.55321	3.05726	2148
14.83626	28.53367	13.30165	0.01438	1920	2022-05-28 18:27:53	16.36927	1.00000	12.46485	15.89708	firefox	20.70829	19.25421	12.92351	3568239681935	800	41.82075	37.79297	183.63021	10.57982	5653	45.42940	12.33530	7.86785	2073
15.56278	33.08748	12.20440	0.01978	1024	2021-04-18 00:15:16	12.53152	0.00000	7.79758	17.60066	safari	85.09121	22.86210	12.72646	3317543321606	600	35.45322	67.14664	95.82976	10.89326	1004519	54.31790	14.84318	1.61097	2113
15.05152	44.91969	15.29598	0.01496	1280	2018-12-11 16:15:58	14.55912	1.00000	11.38785	15.83421	chrome	62.77543	17.65803	10.77696	5845554342689	1080	36.31624	36.05710	92.43576	10.60285	191208	49.98233	14.04899	3.15668	1115
14.98517	38.80074	11.61142	0.02139	1920	2020-05-18 02:40:29	12.53771	0.00000	10.07003	15.44624	chrome	38.85258	19.87605	12.48141	9973590973119	1080	54.57159	33.73789	105.43881	10.97369	790599	41.52294	14.24328	2.27206	1824
11.96762	71.64774	15.66593	2.88884	1920	2021-06-20 19:38:09	14.17177	1.00000	13.55222	12.05378	chrome	26.28630	9.67873	14.61158	2684384267303	1080	18.20281	51.51434	106.28327	15.88095	251799	56.49517	13.77325	5.62859	530
16.42869	46.70039	14.95244	0.09549	800	2020-05-10 08:20:30	15.59828	1.00000	13.42887	14.48017	chrome	54.12914	12.39289	13.78648	2762040144509	768	51.09110	77.48501	140.68716	12.46563	12016	58.62666	13.18312	3.64277	2208
14.95502	44.16052	11.65233	0.03904	1280	2022-08-19 23:28:03	11.73017	0.00000	12.01131	14.83790	chrome	53.14003	16.79449	12.51604	9910580536039	1080	57.07428	52.03358	212.34779	11.57728	1261963	75.40778	14.09238	1.56699	47
15.45950	30.73416	14.42943	0.14011	1280	2022-12-20 17:28:04	11.01936	0.00000	12.02875	13.21874	edge	52.81731	11.30859	14.07262	3837396566486	higher	33.66038	41.48673	190.90876	12.84857	109966	66.94346	14.47532	0.75475	2261
16.66841	41.62542	10.32065	0.10959	1024	2023-09-23 07:00:50	10.72235	0.00000	11.14766	15.02454	safari	47.20372	15.67173	12.82743	2028474260148	1024	37.49647	52.94933	193.73274	12.60890	109195	47.87358	12.03391	2.17678	1791
11.45986	59.57019	15.26990	4.19446	1280	2020-10-06 16:20:08	14.25155	1.00000	10.99089	13.01275	mobile	62.50434	13.08924	13.65754	1332746504511	600	45.08907	36.47841	215.77281	16.25391	471133	37.05373	12.60474	4.07168	2396
12.64869	63.58232	14.63817	0.03212	1024	2019-01-02 19:56:42	12.58948	0.00000	13.90108	14.75415	safari	58.38086	15.66506	14.23944	0594843353381	1024	46.33224	40.02458	127.81835	11.36624	274470	47.80256	13.85243	4.06004	1344
15.48934	52.60871	14.77467	0.23940	1920	2019-09-19 14:39:45	15.23509	1.00000	11.60516	14.27254	firefox	55.27130	13.63318	14.40019	5600727898413	600	41.24124	45.46267	179.04208	13.39064	838728	43.11272	15.31037	5.32286	1811
15.27775	56.21647	11.43703	0.02618	1920	2021-08-26 05:26:58	11.26084	0.00000	11.55367	17.26161	safari	46.60114	19.47340	12.42739	3912320425548	600	50.74084	57.28891	88.31598	11.16262	977672	78.73129	13.04250	0.82218	595
16.34127	42.07509	11.96863	0.11056	1920	2021-08-13 09:03:45	9.18818	0.00000	12.67415	16.53151	mobile	50.99379	14.26028	12.94040	0006785360247	higher	20.83923	53.37266	133.71617	12.61657	75032	36.32700	12.10346	0.76013	1668
15.97488	41.95655	12.89055	0.08587	1280	2019-07-21 16:32:25	11.97162	0.00000	11.91441	10.59971	chrome	33.93234	10.49259	13.23829	3039049790099	768	38.48311	33.81913	156.53223	12.36340	1073929	64.40869	13.63598	3.16103	2275
18.50254	37.42232	12.27365	0.02910	higher	2021-10-20 23:34:20	16.33827	1.00000	12.97105	12.46181	safari	47.66576	12.41419	13.72783	8652556853771	768	74.16312	47.93143	88.09035	11.27514	793587	43.04469	13.41966	4.39350	234
11.55109	77.03853	15.07808	0.38893	1366	2023-05-06 20:02:42	17.00367	1.00000	15.32108	13.83847	mobile	44.19035	13.80299	14.24111	4523078633056	1080	43.15689	41.47929	144.96595	13.87549	396008	67.82041	15.22249	1.42861	1556
15.49384	46.32150	15.60555	0.00968	lower	2020-02-05 00:16:08	13.15626	0.00000	11.10230	16.84806	firefox	43.53356	18.01680	12.69272	9006181236390	600	29.44939	17.67210	141.86071	10.17907	775506	38.65422	12.73882	2.65399	1015
14.35421	41.75125	14.33255	0.08073	800	2022-01-02 21:26:53	10.64442	0.00000	11.78272	13.19659	chrome	64.97311	12.92023	13.82416	6888363161651	768	51.48845	62.73308	268.05730	12.30233	803208	59.01776	12.99101	3.12678	2188
16.29188	53.28785	9.98361	0.02027	1920	2023-06-01 20:00:08	10.35554	1.00000	9.35636	17.19734	mobile	38.25634	21.19385	13.47331	5617168784182	600	50.20727	56.92759	163.46152	10.92253	1030499	53.05498	12.11882	5.90206	1895
16.69058	63.28619	11.10807	0.12056	1024	2019-07-21 09:59:17	13.82646	0.00000	10.89142	14.51616	edge	47.79255	16.05843	13.31645	6450732225976	1080	35.18988	60.76566	141.38844	12.70244	308952	41.70511	13.42575	2.49223	1775
13.55581	48.82579	12.81056	0.10473	800	2018-11-13 09:53:59	16.58471	1.00000	14.59602	17.07346	edge	49.89546	18.29279	14.77339	8564465770332	1080	56.71288	48.12148	130.03490	12.56309	46098	59.73196	13.44230	5.75939	2152
14.57056	33.64972	14.89411	0.03023	lower	2022-11-20 17:20:20	11.56473	0.00000	11.78549	13.66289	edge	44.11147	14.09302	12.66640	7576630680170	1080	31.50984	36.43490	201.76293	11.30960	788833	93.03933	15.06831	2.01920	1516
15.70874	44.35355	11.35046	0.20218	1920	2019-03-25 23:27:34	12.10696	0.00000	12.08650	13.98917	safari	22.00701	14.07156	12.86508	7903311827140	768	59.71713	64.53340	216.32775	13.22070	6586	37.88617	12.90537	0.27456	2415
17.56930	44.75926	15.10027	0.02477	1920	2020-10-17 21:49:00	12.39619	0.00000	9.74708	15.90443	edge	61.94147	15.53494	14.58892	2861143372847	1080	40.26668	32.07983	198.51999	11.10795	1352791	38.41942	11.60736	3.97198	1621
15.19581	69.80082	12.45096	0.03532	800	2018-11-19 17:08:36	10.07063	0.00000	13.49158	14.55989	chrome	48.16789	13.91820	13.69775	7875721488252	800	72.02425		147.81372	11.47742	652524	69.20309	14.22283	1.20016	1443
14.67853	45.05981	16.93219	0.28059	1024	2021-11-20 00:58:06	14.95032	1.00000	13.29712	15.64089	chrome	72.42870	12.41505	12.82206	5402930667660	1024	39.27924	44.12216	127.60084	13.54923	1243436	54.58451	15.50195	5.22348	1155
15.62027	52.96289	15.08426	0.68187	1280	2021-03-18 01:15:06	15.32009	1.00000	12.96810	13.68025	firefox	51.26017	10.65887	14.52188	6306327360600	1024	60.25062	62.75893	43.41206	14.43725	294552	53.15795	14.09692	1.78347	712
15.65441	39.29172	15.16557	0.10184	800	2018-10-09 04:34:38	15.70226	1.00000	13.39598	15.25678	edge	66.87047	13.66156	14.27124	9239641504870	1024	32.96058	37.71076	166.36503	12.53466	309253	51.11586	14.65327	3.67251	2165
18.77224	42.27079	8.94056	0.09038	1920	2022-04-17 14:44:25	8.95717	0.00000	12.55701	16.81928	chrome	34.07823	14.70254	15.85204	7685153199745	800	56.00147	28.03651	119.02068	12.41590	881810	42.04723	13.60130	3.66839	393
12.81991	62.16663	15.06458	0.03569	lower	2019-05-06 03:38:46	11.10466	0.00000	12.23465	15.37185	chrome	51.64729	16.39872	14.76211	2167900413229	lower	55.12573	62.62890	131.91848	11.48365	1043586	59.28860	15.76339	0.72096	405
16.79307	65.81228	15.12375	0.03119	1280	2020-12-30 23:12:04	15.91502	1.00000	13.85271	15.85429	mobile	47.48048	14.06939	11.45145	6735394191501	1024	41.96919	45.63222	132.80549	11.34797	334778	62.29483	12.71053	2.37015	248
14.92265	79.36494	10.71930	0.01534	1366	2021-12-08 15:31:26	11.29734	0.00000	10.73934	16.17039	chrome	43.00214	20.49025	12.22882	9542088584283	600	39.24861	47.17577	251.24198	10.63515	1049758	37.65581	11.51357	4.16860	2163
14.98163	55.56846	17.10109	0.07739	1920	2020-07-07 06:59:55	13.98012	1.00000	10.06761	14.50130	mobile	57.87528	14.43874	13.01676	8640460722733	768	36.47836	47.45574	10.46803	12.26096	683332	61.24413	12.93060	3.58392	338
11.68751	42.37178	15.69184	1.04697	1366	2018-12-15 11:56:44	14.19468	1.00000	16.42404	10.52795	edge	63.63639	7.12423	13.44935	8678926879363	1080	23.46282	50.98481	102.10365	14.86619	505796	32.12683	12.90148	4.98644	220
14.75896	40.25126	18.40740	0.04387	800	2019-12-16 11:02:17	13.99447	1.00000	10.90425	15.54155	edge	35.73524	14.52711	12.30342	1667780534997	800	34.09887	78.13858	163.83088	11.69065	765972	29.54091	12.11157	8.67801	681
13.93728	46.23108	14.28015	1.09222	1280	2023-07-07 17:34:42	9.89432	0.00000	14.31538	12.69537	opera	31.09402	7.97464	13.23528	1113254357727	768	44.74289	46.97098	183.66986	14.90850	1209293	71.46270	13.50201	9.36237	2067
13.71331	53.33487	12.95838	0.02511	lower	2021-12-24 13:30:08	10.06856	0.00000	12.88396	15.14028	chrome	63.32866	16.26031	12.90840	7071410534983	768	31.04028	55.52289	190.96489	11.12769	237462	54.05528	14.42039	4.57302	260
11.59721	59.56342	15.01007	0.43589	lower	2019-03-05 08:52:32	14.60018	1.00000	14.73651	9.91278	safari	54.43853	9.52512	13.29528	1692842005313	600	17.80746	48.20411	243.09887	13.98999	648541	66.47853	13.08962	3.94147	1552
13.55618	57.00275	12.03939	0.02358	1280	2019-02-25 09:40:29	13.67939	0.00000	11.95652	14.16194	edge	45.29477	18.51811	14.71026	2608760564541	lower	71.70554	51.83408	190.98757	11.06555	854220	50.47931	15.17044	0.90101	2003
10.52657	62.00749	14.82051	1.01968	1366	2020-04-29 17:10:24	14.08987	1.00000	16.45653	11.30117	mobile	45.82298	9.46776	13.44111	6822057309424	1080	38.00845	28.85532	112.51362	14.83962	275510	47.07827	12.78127	5.28252	994
16.88637	64.96935	15.47539	0.05049	1920	2023-09-10 17:44:32	12.95664	0.00000	11.82016	15.55130	edge	55.80208	13.39610	15.52365	2223640278211	lower	18.37732	29.69161	126.11396	11.83304	1378167	71.49094	14.08807	15.59981	52
11.59300	55.47129	15.27568	0.59930	1024	2021-04-24 01:51:48	10.48785	0.00000	15.94350	15.78578	edge	45.43053	11.72256	12.38809	7693070665458	1080	16.20570	31.95184	151.19512	14.30795	752381	37.25455	14.78089	1.79592	2382
11.73776	54.87519	16.20877	0.06191	800	2020-03-02 21:38:16	14.07561	0.00000	12.85533	13.75694	edge	35.18789	15.28408	13.31254	8392914346315	lower	52.19342	49.27938	115.32446	12.03675	1387549	60.71906	12.18586	5.02870	892
11.06957	35.08617	15.16259	1.12326	lower	2019-06-02 09:05:26	15.58979	1.00000	15.15681	12.28594	other	57.97099	11.25688	12.52420	9114833775958	768	43.99796	78.35528	182.78573	14.93622	1279159	69.34569	12.63398	1.46182	1710
10.16667	28.54275	14.07688	0.85345	1920	2022-12-17 19:40:23	15.80509	1.00000	15.48503	12.18419	mobile	31.95772	12.84390	15.02583	9854440556099	1024	49.99518	48.31777	101.81853	14.66128	830745	56.88925	14.12805	13.82816	2259
14.56069	64.71631	10.16816	0.01154	1280	2021-07-07 10:48:25	9.76104	0.00000	11.64054	16.29670	mobile	48.90827	20.22386	13.03826	1076121396383	768	42.40522	58.80522	59.64310	10.33391	522566	56.28114	13.28535	3.69908	689
17.86238	69.12387	14.36146	0.04669	800	2022-06-29 17:56:08	12.47384	0.00000	10.59794	12.45788	chrome	58.84649	11.32417	12.34441	2262993605626	800	16.23916	32.22121	70.91176	11.75952	999808	63.08448	11.78403	0.83461	2302
16.07191	35.49798	12.12573	0.00788	higher	2022-03-01 06:11:07	10.15083	0.00000	14.69699	17.48851	mobile	49.91316	16.54729	13.76132	3551308391057	768	59.73339	62.56841	242.56644	9.98222	39790	57.30781	13.18583	3.06370	2076
14.44472	48.09984	13.84508	0.65698	lower	2023-08-06 08:25:08	9.55760	0.00000	12.65929	13.56824	chrome	55.02946	10.34096	15.46403	2774036414558	1080	42.49328	48.71388	143.77596	14.40015	720880	66.54653	12.29737	4.11479	1729
16.08916	38.69826	10.58682	0.01060	1024	2019-05-19 08:58:34	16.87767	1.00000	11.07847	13.39035	opera	57.05163	19.42528	13.28992	3507014355517	768	71.44790	38.24905	91.29566	10.25475	1152338	32.07865	13.64393	4.11221	768
13.46737	32.04628	17.65796	0.08059	800	2021-12-03 17:13:52	14.21710	1.00000	11.82116	17.24443	chrome	60.61329	16.56530	13.82371	1830036963906	lower	43.42685	66.13321	183.60229	12.29956	1105233	18.60444	12.63650	4.25797	1277
15.86247	31.51322	13.92754	0.09439	1920	2020-08-14 06:07:23	15.96782	1.00000	13.56759	15.52420	other	47.76024	14.65585	14.48766	1070238011481	800	59.76690	48.01530	-57.81356	12.45996	355360	15.32729	12.67771	1.22037	605
14.01704	58.03238	16.07376	0.03406	lower	2020-02-11 05:24:50	10.97940	0.00000	13.61899	15.79344	chrome	44.94820	13.83515	14.16056	6462380627125	1080	14.99287	31.21457	121.51448	11.43901	1276075	48.00723	12.52744	20.99617	1107
15.68263	46.78060	14.53837	0.22561	800	2019-04-19 04:16:15	11.93090	0.00000	13.42147	12.76537	safari	54.41881	9.39374	13.53349	7773968166752	1024	40.17470	30.69349	217.89111	13.32924	662448	63.62643	12.56737	2.69880	857
15.02135	52.74397	14.55457	0.02786	800	2018-12-07 13:06:59	12.72566	0.00000	12.13989	14.66970	chrome	52.12646	15.13915	11.91960	1481885414271	768	51.01847	44.52066	200.59201	11.23290	789290	45.14843	13.56643	5.39950	275
14.61768	60.60978	11.23960	0.03591	1366	2022-01-04 02:49:59	10.08267	0.00000	12.42151	15.18500	chrome	65.28809	16.74969	12.54572	1352052791610	600	46.85939	36.08890	170.19337	11.50235	799353	39.72773	14.45269	10.93678	862
14.96125	60.15046	16.37806	0.01292	1280	2019-11-06 06:18:23	11.82125	0.00000	10.48412	17.93356	safari	46.09894	18.63179	11.67430	2652436230223	1080	19.16814	38.96251	134.87864	10.44277	368874	78.74472	12.83062	1.93203	1895
10.36487	33.08076	13.33135	2.21060	1280	2022-04-09 02:00:52	15.61590	1.00000	14.09303	11.92190	edge	50.74567	13.10983	13.94559	7123331488262	1080	50.09453	35.59667	50.63607	15.61326	1482633	49.70399	14.40756	4.04266	442
17.84597	53.06822	9.68926	0.13451	1024	2021-10-22 17:12:23	11.45302	0.00000	11.87163	16.14546	chrome	51.28255	15.62257	12.05253	1795639037365	768	30.08423	58.28508	232.51949	12.81250	26664	67.61743	14.34005	1.29416	1720
15.97254	70.73519	13.30381	0.20371	1366	2020-07-27 07:07:39	15.71173	1.00000	12.22670	13.63609	firefox	50.62444	13.51612	12.30111	3624691617773	800	28.85324	41.67081	68.89450	13.22719	252987	58.72772	14.69939	2.95265	2363
16.35077	38.30659	15.40806	0.04295	1366	2020-06-05 21:08:39	10.94663	0.00000	10.09820	14.35162	mobile	67.46543	13.51940	13.21049	4674045213310	768	43.40902	49.66168	60.20414	11.68295	545585	60.03596	14.29888	1.20433	1770
14.18376	74.51808	16.24033	0.06650	1280	2023-03-31 12:42:55	15.08187	1.00000	12.68389	16.26632	chrome	49.88036	15.87688	15.20264	9794663911865	1024	47.13329	47.63031	110.27636	12.10890	1041209	46.63869	13.45345	2.33443	2169
15.83659	48.80497	12.94146	0.02352	1920	2023-02-03 09:58:59	16.47873	1.00000	12.14747	15.54958	firefox	18.52975	18.13615	14.53527	9840986246600	768	32.82425	54.88238	128.85176	11.06094	530423	45.14718	14.28702	3.66367	340
15.73814	46.90521	16.11035	0.00218	lower	2020-07-01 15:43:21	13.61334	0.00000	9.77323	17.15247	opera	45.53300	20.51039	12.19382	8207268083727	600	57.47541	62.82681	112.82914	8.60321	1004594	46.83092	14.82350	1.43151	483
16.20221	51.87894	14.89682	0.04243	lower	2020-04-03 11:12:19	12.35998	0.00000	11.42925	14.81052	opera	52.61010	13.97880	12.84897	4075014711569	1024	40.90287	66.57605	94.90968	11.65792	276115	34.34690	14.89835	5.82650	150
15.21720	44.43509	16.54496	0.07846	1366	2022-02-26 00:18:51	14.11043	1.00000	11.82274	14.92012	opera	44.60246	13.61590	11.91377	5950261235619	800	50.27451	58.94691	178.13957	12.27349	132812	53.48544	13.12761	4.24763	2207
14.61490	32.34452	15.04769	0.06170	1366	2022-07-19 22:02:54	11.61037	0.00000	12.45003	15.17757	edge	60.05886	14.12283	14.45389	5406007102764	1024	48.89999	52.08626	158.80329	12.03477	216998	54.69243	12.44045	14.57326	934
12.63520	60.64309	14.98884	0.11820	1366	2022-03-23 05:07:26	17.08441	1.00000	13.41992	9.20043	edge	65.80536	11.33402	13.83036	1672700714809	1080	39.14807	65.32637	62.00186	12.68588	898948	59.66082	13.67730	0.39913	163
10.03212	64.68909	14.03953	1.15514	1280	2022-08-22 08:56:03	14.89128	1.00000	16.97375	10.12605	edge	42.49114	9.18597	12.99709	3669779547511	768	57.76685	54.80169	188.18969	14.96427	465950	62.61045	12.63351	4.10800	1082
16.77068	56.54604	11.92274	0.07532	1280	2018-12-30 06:08:10	11.61687	0.00000	12.29031	14.91611	chrome	67.02370	14.12789	10.89677	2815386694860	800	53.65543	74.37008	250.77114	12.23426	193066	57.36960	12.19934	4.43193	2167
9.15544	36.26567	14.06842	0.28770	800	2020-06-28 16:07:37	14.88824	1.00000	16.60631	11.27208	safari	60.43365	12.64812	13.37047	9587447827922	higher	41.74828	71.42073	92.41591	13.57398	849160	37.77557	14.21767	1.83499	483
15.50931	33.49119	15.14854	0.00706	1024	2021-04-14 02:31:06	14.07245	1.00000	9.32859	13.95944	chrome	15.53182	17.82204	13.36271	8127161200772	768	33.00762	43.48166	240.11354	9.84979	307047	52.98066	13.56230	0.17816	2195
13.38014	57.40584	15.81634	0.11733	1366	2020-12-07 02:37:42	9.31391	0.00000	11.99585	14.99263	edge	53.22039	13.29086	13.73847	5796585230271	lower	25.45488	43.73877	161.54653	12.67800	1048141	65.92639	13.45950	4.65155	1903
15.15248	80.84190	16.58066	0.07155	1366	2021-07-06 23:58:25	15.04582	1.00000	14.25739	16.51328	safari	73.35012		13.51529	3391688251080	1080	33.53353	69.97670	54.83007	12.18578	755971	53.04037	12.66884	4.88932	1136
17.88329	33.81443	9.30937	0.13466	1920	2019-12-05 00:24:04	12.28462	0.00000	9.75665	15.97182	edge	62.35851	17.79276	14.22141	9836260644750	768	40.89606	64.72573	87.42741	12.81278	433414	32.65083	12.74240	2.55078	283
12.31582	49.42645	16.51517	1.19316	800	2023-05-13 06:20:22	14.32411	1.00000	17.39184	12.85992	mobile	41.48629	7.25776	13.14048	3714153932619	1080	34.27682	59.96261	149.28484	14.99652	1050200	75.39735	14.52489	5.54523	1128
15.04885	59.49680	17.04486	0.59418	1920	2020-09-04 09:22:50	14.73874	1.00000	13.48638	15.67002	chrome	38.27646	11.06265	13.04972	6355134186668	800	43.78462	38.08454	182.71860	14.29959	252565	35.21152	14.05164	3.00276	1720
17.09847	40.83061	15.57008	0.00291	1366	2023-01-05 21:13:55	13.36203	0.00000	8.75958	17.07585	edge	46.70544	19.95400	11.44277	7709221214465	1080	45.08902	38.72912	169.72217	8.99232	1441351	47.06136	13.53628	2.25465	507
13.63877	49.97217	15.09350	0.22615	1920	2019-06-04 12:51:50	14.51327	1.00000	11.97453	15.44454	safari	58.38172	15.60212	12.65619	6961618025004	768	52.96722	27.61186	226.84723	13.33229	1243550	63.63086	12.88201	5.43119	764
11.06408	62.72247	11.79591	0.00479	1366	2020-10-07 05:50:04	13.07744	0.00000	8.73513	15.57623	chrome	69.76265	26.22768	13.87444	6453034319510	600	38.36051	71.85049	200.82563	9.40649	902450	65.45881	13.79993	1.58006	1302
11.94311	62.02993	14.69164	1.88726	lower	2021-04-30 04:16:35	15.96460	1.00000	13.29725	11.54967	edge	49.00020	11.31674	12.28639	2571304638896	higher	19.34504	57.50435	248.79187	15.45511	1147644	57.53161	14.65482	11.39214	1175
	73.01978	13.80332	0.01499	1280	2022-10-31 22:36:50	16.04221	1.00000	12.68024	15.77866	chrome	41.69440	17.68482	13.86887	4123969070733	lower	11.37799	35.11577	154.99626	10.62333	1118201	28.19121	14.04135	5.57060	1972
12.57631	38.60275	15.38341	0.46658	1024	2022-06-09 12:43:44	16.29972	1.00000	15.49718	11.13022	safari	28.81457	9.53407	13.83819	6676524481805	1080	74.68980	57.54215	98.74610	14.05777	794059	38.09401	13.33561	3.38677	310
15.52278	35.23909	15.15840	0.09160	1920	2019-07-31 04:32:51	10.95612	0.00000	11.51734	14.56328	chrome	29.45171	12.76641	12.66413	8298256303873	1024	48.90377	39.69667	253.34438	12.42823	215099	45.06865	13.47305	6.87193	1107
15.66785	64.94529	12.64525	0.14983	800	2019-08-29 10:35:35	13.88468	0.00000	12.52433	13.04874	edge	64.07222	12.99307	13.92915	8744643630843	600	31.63967	54.59132	65.04365	12.91963	1055099	58.73600	12.56765	4.67314	567
14.98477	55.45223	15.36481	0.02800	1280	2020-05-17 22:45:38	14.06036	1.00000	8.27034	13.61751	chrome	44.32253	17.35922	15.19870	5174334449097	600	39.43104	58.80392	176.37924	11.23643	236073	26.11976	12.55698	3.05986	760
16.60368	54.84157	15.04210	0.00320	1024	2018-12-27 19:53:04	14.25616	0.00000	10.03863	15.57512	edge	58.91901	18.72289	12.76789	6087297023190	800	30.30380	78.15058	122.48731	8.99187	1085340	49.91912	13.58886	1.52358	589
15.03208	50.31778	12.53352	0.01620	1024	2021-05-03 22:09:29	16.06083	1.00000	12.08460	15.00468	mobile	68.07360	18.86864	12.86022	0496512013995	1080	29.03682	39.22562	31.88935	10.70198	793251	60.01184	14.75969	2.06425	2013
13.74219	65.58737	14.72389	0.09505	lower	2023-03-12 12:08:25	14.44821	0.00000	10.49422	13.97881	safari	38.56486	16.43990	13.90858	3070182505676	600	50.66673	26.59018	237.08553	12.46258	223469	57.50082	15.24223	10.04134	251
16.00709	73.60159	14.11141	0.02514	800	2020-01-14 08:55:53	15.03266	1.00000	10.81716	14.00105	chrome	70.04779	16.12608	13.33935	9511185719348	lower	75.11792	64.25599	230.28641	11.12187	1272864	76.90873	15.00979	2.41330	2173
15.84155	46.46505	14.71952	0.26567	1024	2020-10-29 00:31:03	10.70519	0.00000	12.05397	14.25272	firefox	50.30478	10.93920	14.56909	5752890959702	800	56.03655	53.15421	122.47298	13.49380	670162	61.12429	13.21851	4.16496	903
12.53497	74.92243	16.24946	1.42151	1920	2021-11-19 09:33:29	12.83376	1.00000	16.45544	10.62637	chrome	65.33415	5.15118	13.99150	8459503242363	1080	52.11265	67.63424	143.03389	15.17187	1356042	50.95648	14.70631	6.11765	1213
12.83890	54.45189	15.47481	0.07963	1024	2022-08-27 06:36:44	14.56873	1.00000	9.64579	15.76159	chrome	23.71097	19.27802	13.42223	9847120319046	1024	70.64389	37.37238	174.46313	12.28893	439161	38.58703	12.83596	2.51877	2428
16.39425	73.26599	14.32427	0.33672	lower	2022-06-29 19:07:52	15.21760	1.00000	10.11198	11.20869	firefox	60.38546	11.19937	13.93679	6996256221495	1024	28.62944	64.25253	267.17718	13.73135	1408907	48.64810	13.26384	3.88236	1503
14.11705	57.49691	16.02629	0.01275	1280	2023-02-15 04:52:18	14.51429	1.00000	10.53422	15.67933	chrome	69.85878	18.65843	14.53963	4463118277737	1080	40.75426	72.80874	254.23507	10.45219	1467152	35.69020	13.30870	1.13931	2357
10.27756	52.31493	14.42066	0.50652	1920	2019-06-04 01:56:28	14.67959	1.00000	15.44497	10.84276	mobile	74.65107	11.30848	13.56492	4731712774779	lower	40.38578	60.36550	120.38731	14.13967	1447125	62.52832	13.71350	0.64623	1288
14.69157	65.56555	14.49666	0.05188	800	2021-12-04 13:36:41	15.65527	1.00000	12.03729	15.93306	opera	46.94817	17.37823	13.55692	0830611269028	768	44.73422	36.82328	176.72701	11.86079	1167159	79.10442	12.63617	2.08338	2220
12.18689	51.05069	14.99246	0.08499	1920	2021-01-24 09:56:30	18.26572	1.00000	16.33393	11.23501	edge	52.79383	12.04730	14.60817	1036942205660	800	32.56559	49.91192	79.89698	12.35247	1398370	56.72146	14.90336	2.41184	1791
12.03640	58.08335	15.32478	1.45725	1920	2020-12-21 19:34:25	15.21752	1.00000	14.48832	12.03083	chrome	38.09571	10.17315	15.02546	2158857055372	800	19.46944	45.45724	163.06204	15.19659	54280	46.03104	12.26476	4.77490	2070
15.22732	42.73599	10.31830	0.07980	1366	2022-01-20 09:47:16	12.53954	0.00000	11.62524	12.73209	other	61.96955	15.53812	13.31815	4572865469057	600	43.67441	43.32808	107.46115	12.29212	976002	58.45255	12.50150	1.14333	1011
