product_ean	location	store_name	code
3538129560299	Europe/Saratov	Privolzhskiy	RU
7130523393198	America/Argentina/Buenos_Aires	Barracas	AR
8061788261689	Africa/Windhoek	Okahandja	NA
8898724720241	Africa/Porto-Novo	Tchaourou	BJ
0104761908442	America/Chicago	Independence	US
3667649264834	America/Chicago	Murray	US
4032783329647	Europe/Samara	Otradnyy	RU
0636197648772	Europe/Lisbon	Paredes	PT
8830436360247	America/Bogota	Puerto Colombia	CO
1295550683998	Asia/Kolkata	Robertsonpet	IN
5406450601227	America/New_York	Cypress Hills	US
4964742408875	Europe/London	Hartley	GB
1419193077147	America/New_York	Boston	US
1888459747696	Australia/Melbourne	Carnegie	AU
8701572010535	America/New_York	Greenpoint	US
5005608129479	Asia/Kolkata	Rajaori	IN
4705330611495	Europe/Bucharest	Sector 6	RO
2242428705824	Europe/Chisinau	Soroca	MD
8193247653725	Europe/Paris	Talence	FR
1177677681616	Europe/Madrid	Caravaca	ES
3585858260693	Indian/Antananarivo	Antanifotsy	MG
6217973473241	America/New_York	Fort Washington	US
8715015423950	Europe/Paris	Valence	FR
7367441010269	Europe/Volgograd	Mikhaylovka	RU
7308439490557	Africa/Dar_es_Salaam	Nyangao	TZ
3809222615934	Europe/Madrid	Puertollano	ES
8131630698717	Europe/Berlin	Eppingen	DE
9575809094457	Asia/Shanghai	Hushitai	CN
3693769625033	Asia/Manila	Burgos	PH
6601079466625	Asia/Tokyo	Toba	JP
5401789733137	Asia/Kolkata	Rajaori	IN
3342315683002	America/Chicago	West Des Moines	US
8402032055621	America/New_York	Utica	US
9856296081343	Asia/Kolkata	Bhayandar	IN
1860431967971	America/Chicago	Hueytown	US
8588982594295	Asia/Manila	Jagna	PH
7696377912966	Asia/Kolkata	Barpeta	IN
0938770104591	America/Chicago	Hutto	US
3710296677660	America/Argentina/Buenos_Aires	Chacabuco	AR
7137356357427	Asia/Jakarta	Tebingtinggi	ID
7005931143133	Asia/Manila	Recodo	PH
6293179459784	Europe/Rome	Novara	IT
0264716658768	Europe/Warsaw	Strzelce Opolskie	PL
7069890607242	America/Bahia	Rio Real	BR
0859848460565	Europe/Samara	Otradnyy	RU
4040400962078	Asia/Tokyo	Ueno-ebisumachi	JP
8679427355585	Europe/London	Exeter	GB
9449017106656	Europe/Paris	Ajaccio	FR
8888357025042	Asia/Kolkata	Kangayam	IN
9034778056830	America/Sao_Paulo	Curitiba	BR
5511100494989	America/Denver	Carlsbad	US
7032644292193	Asia/Kolkata	Betamcherla	IN
1713362580750	Asia/Aden	Ataq	YE
8060847539332	Asia/Makassar	Majene	ID
3253375452500	Europe/Rome	Volla	IT
6814500628541	Europe/Moscow	Krymsk	RU
1807868225724	America/La_Paz	Tupiza	BO
4539854264635	Asia/Tokyo	Iwade	JP
1852153339044	Asia/Tbilisi	Kobuleti	GE
0277114603971	America/Sao_Paulo	Carlos Barbosa	BR
1639943843611	Pacific/Auckland	Timaru	NZ
2215335875539	Asia/Kolkata	Jais	IN
8765354560403	America/Chicago	Murray	US
6470015174388	Asia/Tokyo	Namerikawa	JP
2030670670881	America/Chicago	South Lawndale	US
5138762858906	America/Toronto	Norfolk County	CA
7319923636306	Africa/Algiers	Cheraga	DZ
5030967571256	Europe/Berlin	Radevormwald	DE
5717336048013	America/Los_Angeles	San Gabriel	US
6125723857046	Europe/Berlin	Oschatz	DE
4729846887953	Europe/London	Bushey	GB
1174645304027	America/Port_of_Spain	Port of Spain	TT
0304680307856	America/Detroit	Waverly	US
4989868421645	Asia/Yekaterinburg	Oktyabr’skiy	RU
5921992325566	Asia/Dili	Maliana	TL
0738887033254	Europe/London	Brierley Hill	GB
1765930417296	Asia/Shanghai	Zhoucun	CN
7048775765680	America/New_York	Lakewood	US
9793788397073	Europe/Madrid	Talavera de la Reina	ES
4138797915545	Asia/Kolkata	Sathyamangalam	IN
6121432146617	America/Bogota	Villa del Rosario	CO
9997952372808	Africa/Douala	Tonga	CM
9560791815722	Europe/Rome	Francavilla Fontana	IT
2989879545233	Asia/Kolkata	Osmanabad	IN
5761848966181	America/Bahia	Rio Real	BR
8777980753180	Europe/Moscow	Stupino	RU
1362270235445	Asia/Shanghai	Xinzhou	CN
4978563020239	Africa/Algiers	Boumerdas	DZ
7858117552607	Asia/Kolkata	Rangia	IN
1620204148491	America/Sao_Paulo	Palmeira	BR
8940981936245	Asia/Shanghai	Zhoucun	CN
9885582152184	Asia/Jerusalem	Rahat	IL
6144452983284	Europe/Istanbul	Silvan	TR
5268500718831	Europe/Madrid	Baza	ES
6289807814933	Asia/Kolkata	Kenda	IN
4019067551352	Asia/Qyzylorda	Kyzylorda	KZ
0076498981374	America/Toronto	Norfolk County	CA
2003329401976	America/Toronto	Beaconsfield	CA
9815002717471	Europe/Sofia	Smolyan	BG
7839940924915	Europe/Moscow	Shushary	RU
6329320516034	Europe/Amsterdam	Vught	NL
3756140159838	America/Chicago	Copperas Cove	US
7565315172840	Europe/Stockholm	Boo	SE
8441335033066	Asia/Kolkata	Udumalaippettai	IN
2866453232713	Asia/Karachi	Naushahra Virkan	PK
8768645081113	Europe/Oslo	Harstad	NO
7878393782932	America/Argentina/Buenos_Aires	Chacabuco	AR
8984135557771	Atlantic/Azores	Ponta Delgada	PT
3943830967419	America/Chicago	New City	US
9793404939694	Asia/Tokyo	Minokamo	JP
3847630094385	Asia/Kolkata	Kashipur	IN
5215120106777	Europe/Belgrade	Sremska Mitrovica	RS
9025500093643	Europe/London	Aberdeen	GB
8858264577576	Europe/Berlin	Hofheim am Taunus	DE
5581203289225	America/Sao_Paulo	Alfenas	BR
5305861515485	America/New_York	Lutz	US
1705371128702	America/Chicago	Odessa	US
3272209683743	Africa/Kampala	Kitgum	UG
4981394699413	Asia/Kolkata	Bhayandar	IN
6492021189057	Europe/Zurich	Onex	CH
4794492806405	Europe/Sofia	Montana	BG
0782909072714	Africa/Dar_es_Salaam	Kidodi	TZ
9854211510947	Europe/Warsaw	Reda	PL
2442893619903	Africa/Addis_Ababa	Arba Minch	ET
5219231846720	Europe/Zaporozhye	Polohy	UA
1670541018124	America/Maceio	Aracaju	BR
6769620167763	Europe/Madrid	San Fernando de Henares	ES
3436146140626	Europe/Paris	Rueil-Malmaison	FR
0174516497750	America/Havana	Corralillo	CU
6188023699884	Asia/Kolkata	Amreli	IN
7279754577073	Asia/Kolkata	Haldwani	IN
6517152195255	Europe/Paris	Lons-le-Saunier	FR
1092399253241	Europe/Bratislava	Skalica	SK
1149094319960	Asia/Kolkata	Dalsingh Sarai	IN
8030036140151	Africa/Cairo	Juhaynah	EG
1994053484995	Asia/Kolkata	Jashpurnagar	IN
3373188925319	Asia/Kolkata	Rafiganj	IN
2976308635689	America/Caracas	Ciudad Guayana	VE
0949158636450	Indian/Antananarivo	Ikalamavony	MG
3176994573688	Europe/Berlin	Memmingen	DE
5446766686228	Asia/Manila	Sorsogon	PH
3485976273196	Europe/Madrid	San Juan de Aznalfarache	ES
0770618257683	Asia/Kuala_Lumpur	Teluk Intan	MY
7918687547257	Asia/Kolkata	Sirsi	IN
8977547265624	Europe/Istanbul	Patnos	TR
8595545507609	America/Managua	Somoto	NI
8509137401374	Europe/Vilnius	Alytus	LT
6362531081540	Asia/Tokyo	Hita	JP
6541664797768	Europe/Kiev	Lutsk	UA
3650886600688	Europe/London	East Dereham	GB
1789024778018	Europe/Berlin	Verl	DE
4664368098534	Europe/Berlin	Gauting	DE
8141148175594	Europe/Amsterdam	Hardenberg	NL
5393667037409	Africa/Nairobi	Lodwar	KE
7740376975764	Europe/Madrid	Cardedeu	ES
7670842286806	Europe/Berlin	Bad Segeberg	DE
5690102598687	Asia/Aden	Ataq	YE
9548103094386	America/Sao_Paulo	Artur Nogueira	BR
1596647359469	Asia/Kolkata	Srinagar	IN
7324436178014	America/New_York	Lakewood	US
6607481590934	America/Sao_Paulo	Itaperuna	BR
4673476596368	Europe/London	Mexborough	GB
1992351332109	Europe/Paris	Sceaux	FR
1124183395070	Asia/Irkutsk	Ulan-Ude	RU
5508236334876	America/Argentina/Tucuman	Aguilares	AR
3945954712364	Europe/London	Inverness	GB
6353468218666	Asia/Shanghai	Yanliang	CN
1353356097989	Africa/Tripoli	Ajdabiya	LY
6794272432105	Asia/Makassar	Balikpapan	ID
6512428540746	Europe/London	Bushey	GB
1477669828570	Europe/Madrid	Talavera de la Reina	ES
7948033385653	Europe/Istanbul	Patnos	TR
7153319097803	America/Los_Angeles	Troutdale	US
7057674878520	America/Chicago	Bourbonnais	US
2732947826969	Europe/Berlin	Charlottenburg-Nord	DE
4122844354067	Europe/Amsterdam	Hoogezand	NL
8649890812212	Europe/Rome	Cordenons	IT
0442113257818	America/Phoenix	Scottsdale	US
0720905400858	America/New_York	Stockbridge	US
4007739180337	America/Havana	Boyeros	CU
0102138055195	America/Toronto	Pointe-Claire	CA
7939912346742	America/Recife	Catende	BR
8946073660036	Europe/London	Southsea	GB
2855972319326	Africa/Cairo	Juhaynah	EG
2334163790316	Europe/Paris	Fontenay-aux-Roses	FR
0020755587700	America/Argentina/Buenos_Aires	Tandil	AR
4132124310850	America/Los_Angeles	Opportunity	US
4290556606252	Asia/Manila	Talisay	PH
6664462454593	Asia/Kolkata	Lal Bahadur Nagar	IN
9630652406557	America/Martinique	Le Robert	MQ
8536329131429	Asia/Qyzylorda	Kyzylorda	KZ
9204630303420	Europe/Warsaw	Reda	PL
4181910450928	Europe/Berlin	Halstenbek	DE
4659392945848	Asia/Tokyo	Sasayama	JP
3787965268672	Africa/Brazzaville	Brazzaville	CG
0982392326046	Europe/London	Surbiton	GB
0938198932387	Asia/Kolkata	Gingee	IN
1086330233027	America/Sao_Paulo	Imbituba	BR
8849779428620	America/El_Salvador	Ilopango	SV
1841150780218	America/Phoenix	Scottsdale	US
5384496868920	America/New_York	Brunswick	US
2151724628686	Asia/Jakarta	Ngemplak	ID
7728149305932	Europe/Istanbul	Mardin	TR
0370436063734	America/Chicago	Vestavia Hills	US
2489484492521	America/Chicago	West Des Moines	US
1027797268962	America/New_York	Lebanon	US
3805674435397	Europe/Berlin	Albstadt	DE
1988018277975	Europe/Rome	Ragusa	IT
1895118053388	Asia/Shanghai	Yanliang	CN
3574170455917	America/Chicago	Columbia Heights	US
5998935686930	Europe/Berlin	Neuburg an der Donau	DE
8376928465675	America/Havana	Boyeros	CU
3988519938465	Europe/Zagreb	Split	HR
4120438174695	Europe/Moscow	Malakhovka	RU
7146046233255	America/New_York	Waterbury	US
0316827529144	America/Chicago	Hutchinson	US
5137167216427	Africa/Lagos	Olupona	NG
2312190068905	Asia/Yekaterinburg	Ishim	RU
7226566760957	America/Santiago	Chiguayante	CL
1800835903410	Europe/Berlin	Friedberg	DE
2603861950446	America/Lima	Chosica	PE
7581666235331	Europe/London	Bushey	GB
9374330860933	America/Mexico_City	Guanajuato	MX
5839345295193	Africa/Kigali	Rwamagana	RW
6769431218708	Europe/Moscow	Dyat’kovo	RU
8217364056433	Asia/Yakutsk	Aykhal	RU
0736939438903	Europe/Madrid	Talavera de la Reina	ES
3010594231541	Europe/Amsterdam	Zeist	NL
4173974671524	Europe/Amsterdam	Vught	NL
2677279348065	Africa/Libreville	Franceville	GA
5636378070687	Europe/Belgrade	Negotin	RS
6936079513841	America/Mazatlan	Acaponeta	MX
6653843548334	America/Los_Angeles	Bothell	US
3749884002065	Europe/Brussels	Gembloux	BE
7398192883697	Asia/Manila	La Trinidad	PH
8070058597700	Asia/Jakarta	Wangon	ID
8182761192421	Africa/Kampala	Paidha	UG
7578200894604	Australia/Sydney	Griffith	AU
6484649301195	Europe/Rome	Castelfranco Emilia	IT
8153634188810	Africa/Algiers	Thenia	DZ
2694834860855	Asia/Yangon	Dawei	MM
7310126673778	Europe/Berlin	Wittenau	DE
5223079778105	Europe/Prague	Karlovy Vary	CZ
1655546037233	America/Chicago	Bourbonnais	US
1044061415464	Asia/Yekaterinburg	Ozersk	RU
6597368795463	Europe/Minsk	Dobrush	BY
4186731149556	America/Los_Angeles	Santa Maria	US
1977154551476	Africa/Casablanca	Jerada	MA
1302868430098	Europe/Berlin	Aschaffenburg	DE
9929770665602	Australia/Sydney	Nowra	AU
4089103217214	America/Chicago	Hutchinson	US
8147858124310	Europe/Vienna	Sankt Peter	AT
3305674840165	America/Los_Angeles	Pahrump	US
8518675280365	Europe/Brussels	Gembloux	BE
5061967492579	America/Santiago	San Bernardo	CL
9158236769466	America/Sao_Paulo	Imbituba	BR
2147420026758	Asia/Kuala_Lumpur	Teluk Intan	MY
6152207077836	America/New_York	Lakewood	US
5014168902286	Europe/Amsterdam	Hardenberg	NL
6690408063888	America/Chicago	Rosemount	US
9993123938378	America/New_York	New Canaan	US
1451819261134	America/Los_Angeles	Bryn Mawr-Skyway	US
7258218975143	Europe/Rome	Misterbianco	IT
4372188873421	Asia/Kolkata	Kalavoor	IN
5853281679879	Asia/Damascus	Tadmur	SY
5024402183500	Africa/Lagos	Lagos	NG
6370001157763	Asia/Shanghai	Dongfeng	CN
7448622844818	Asia/Kolkata	Sathyamangalam	IN
7038139912096	Asia/Kolkata	Malaut	IN
6130472261150	America/Puerto_Rico	Aguadilla	PR
9371291964120	America/Sao_Paulo	Alfenas	BR
3244851608511	Europe/Berlin	Burscheid	DE
5458204743332	Europe/Moscow	Naro-Fominsk	RU
2009358791750	Asia/Yekaterinburg	Izluchinsk	RU
8335130966721	Europe/Stockholm	Hudiksvall	SE
1794023537856	Europe/London	Brierley Hill	GB
4611752353847	Europe/Berlin	Barmbek-Nord	DE
4527636215104	America/Indiana/Indianapolis	Greenfield	US
1756338765164	Europe/Madrid	Reus	ES
7649498202676	America/Mexico_City	Casa Blanca	MX
4110792652106	Europe/Berlin	Stuttgart	DE
3791374661931	Europe/Paris	Gonesse	FR
3221387612243	America/Chicago	Hueytown	US
4437672429819	America/Havana	Boyeros	CU
7735758927226	Asia/Yekaterinburg	Izluchinsk	RU
6210539749460	Europe/Rome	Falconara Marittima	IT
2772466513971	Africa/Lagos	Argungu	NG
3469134257587	Europe/Rome	Montecchio Maggiore-Alte Ceccato	IT
1290280011653	Asia/Kolkata	Bachhraon	IN
8621827721767	Asia/Kuala_Lumpur	Kulai	MY
1428484532944	Asia/Manila	Maasin	PH
6635422376262	Asia/Shanghai	Nanpiao	CN
0356748306950	Africa/Dar_es_Salaam	Nyangao	TZ
8867155464550	America/Chicago	Pekin	US
6541722196601	Europe/London	Walton-on-the-Naze	GB
1277126210562	Asia/Shanghai	Meizhou	CN
3746969056739	Asia/Tokyo	Annaka	JP
1111596163075	Europe/Rome	Montecchio Maggiore-Alte Ceccato	IT
7277883341978	Asia/Shanghai	Liaoyang	CN
8118956000622	Europe/Belgrade	Sremska Mitrovica	RS
2868920084412	Africa/Dar_es_Salaam	Iringa	TZ
6481496720537	Europe/Berlin	Bad Segeberg	DE
7629650446940	Asia/Bangkok	Bua Yai	TH
6746224941975	Asia/Ulaanbaatar	Ulan Bator	MN
2944435716298	Europe/Kiev	Zvenihorodka	UA
2159901951176	Asia/Tokyo	Hita	JP
4602336760830	Europe/Warsaw	Zgorzelec	PL
8484277548083	Asia/Kolkata	Madhipura	IN
6119736131521	Europe/Moscow	Tyoply Stan	RU
8693557651478	Africa/Johannesburg	Mokopane	ZA
6846752490232	Europe/Berlin	Verl	DE
5112371105897	Africa/Monrovia	New Yekepa	LR
9442309360590	Africa/Algiers	Cheraga	DZ
9868827826927	Europe/Paris	Cavaillon	FR
7698272189900	America/New_York	Woodbridge	US
4939297863677	America/Los_Angeles	Porterville	US
4198031515207	America/Sao_Paulo	Buri	BR
4109601265828	Africa/Accra	Bibiani	GH
8996203157349	Asia/Manila	San Jose	PH
4788727775284	Europe/Skopje	Bogovinje	MK
0743820694393	Asia/Shanghai	Huangshi	CN
9232977280937	Asia/Yerevan	Hrazdan	AM
8760034108005	Europe/Rome	Agrigento	IT
0847699725049	Asia/Colombo	Hendala	LK
6766790275823	America/New_York	Pottstown	US
4512748291344	Europe/Stockholm	Boo	SE
5114372191749	Africa/Luanda	Luena	AO
6666223404243	Africa/Nairobi	Lodwar	KE
4528169649053	America/Mexico_City	Guanajuato	MX
7643860421979	Asia/Kolkata	Betamcherla	IN
1235807604451	Europe/Rome	Mesagne	IT
5683635089579	Asia/Tehran	Shahre Jadide Andisheh	IR
4947045581827	Europe/Moscow	Zhukovka	RU
2685092234984	Asia/Kolkata	Diamond Harbour	IN
4375020191363	Indian/Antananarivo	Ambatondrazaka	MG
6911008046546	America/New_York	Morningside Heights	US
5669586095968	Asia/Kolkata	Parola	IN
8561944382338	Europe/Rome	Falconara Marittima	IT
5080731403832	Africa/Dar_es_Salaam	Nyangao	TZ
7539686160508	America/Fortaleza	Guaraciaba do Norte	BR
6074136688696	Europe/Berlin	Zeitz	DE
5892004417794	America/New_York	Lutz	US
9174332930029	Asia/Kolkata	Tiruppuvanam	IN
0419318791072	Indian/Antananarivo	Ambatondrazaka	MG
4809265740661	America/Port-au-Prince	Croix-des-Bouquets	HT
8696320331256	America/Sao_Paulo	Artur Nogueira	BR
8903390840299	Asia/Tokyo	Ina	JP
1645511107375	America/New_York	Sterling	US
9096521389107	America/New_York	Fort Washington	US
6316275469782	Europe/Paris	Fontenay-aux-Roses	FR
9675763909986	America/New_York	Front Royal	US
7818084111504	America/Halifax	Charlottetown	CA
9839546936211	America/Havana	Corralillo	CU
6525852663813	America/Vancouver	Kelowna	CA
1710223971856	America/Argentina/Cordoba	Esperanza	AR
9690530407809	Europe/Sarajevo	Bijeljina	BA
0950537177228	America/New_York	Front Royal	US
8100604694345	America/Argentina/Buenos_Aires	Barracas	AR
1977912112185	America/New_York	Front Royal	US
4302089638768	Europe/Berlin	Radevormwald	DE
2481347633720	Asia/Manila	La Trinidad	PH
2881810801852	America/New_York	Martinsburg	US
0423178997918	Asia/Shanghai	Wacheng	CN
0700515284451	America/Belem	Soure	BR
8472005209610	America/Los_Angeles	San Gabriel	US
2024572644019	Europe/Moscow	Kireyevsk	RU
3854846056717	Europe/Berlin	Walsrode	DE
7281579397316	Asia/Jakarta	Sukabumi	ID
3246987540642	Asia/Tokyo	Hita	JP
3827754455859	Europe/Berlin	Walsrode	DE
1024593137379	Asia/Irkutsk	Ulan-Ude	RU
6461712840621	Europe/Berlin	Marburg an der Lahn	DE
0784022171497	Europe/Vienna	Sankt Peter	AT
1675191174930	Europe/London	Blackpool	GB
3378232666644	Europe/Amsterdam	Zeist	NL
0577860223042	Asia/Kolkata	Osmanabad	IN
0244634892215	Europe/Skopje	Saraj	MK
4084869809321	Asia/Kolkata	Kenda	IN
2633596226387	Europe/Madrid	Villaquilambre	ES
9252578561730	Europe/Warsaw	Reda	PL
1601545035688	Africa/Algiers	El Achir	DZ
1707954502497	Africa/Lagos	Shagamu	NG
7403801795589	Europe/Madrid	Villaquilambre	ES
7544369946300	Asia/Shanghai	Zhuangyuan	CN
5044184445351	Africa/Lagos	Gaya	NG
9475524746122	Asia/Kolkata	Malaut	IN
2602504516735	Asia/Tokyo	Shinshiro	JP
3842683714969	Asia/Yekaterinburg	Tavda	RU
8423553759256	Africa/Lagos	Kafanchan	NG
5117942945483	Europe/Moscow	Bavly	RU
7678828525840	Europe/Berlin	Trossingen	DE
5027399202025	Asia/Taipei	Magong	TW
2030509379893	America/New_York	Middletown	US
0166969290125	Asia/Jerusalem	Ganei Tikva	IL
9470604035028	Asia/Tokyo	Kamakura	JP
4423416464079	America/Mexico_City	Acayucan	MX
5194940119825	Europe/Rome	Cordenons	IT
8263123326897	Africa/Lagos	Yenagoa	NG
5114889568362	Europe/Paris	Gonesse	FR
9078895081559	Europe/Berlin	Reutlingen	DE
3055557895422	America/Vancouver	Vernon	CA
3502347866181	America/Los_Angeles	Bryn Mawr-Skyway	US
2877573545799	Asia/Kolkata	Sambalpur	IN
4512655391328	America/Los_Angeles	Lompoc	US
0069096551636	Africa/Cairo	Juhaynah	EG
0761527628138	Europe/Madrid	Cardedeu	ES
3122095844394	Europe/Amsterdam	Culemborg	NL
4354546042045	America/Los_Angeles	Laguna Niguel	US
4176385876533	Asia/Kolkata	Leteri	IN
7974801661612	America/Manaus	Itacoatiara	BR
5885010498048	Africa/Kampala	Paidha	UG
0860882235293	Asia/Tokyo	Hita	JP
3691517914422	Europe/Belgrade	Glogovac	XK
3446299688104	America/New_York	Sterling	US
4339020685864	Africa/Porto-Novo	Tchaourou	BJ
8415152944034	Europe/Istanbul	Sungurlu	TR
9961420443116	Asia/Tehran	Shahre Jadide Andisheh	IR
2567230227143	America/Sao_Paulo	Marau	BR
0221434715937	Europe/Brussels	Lille	BE
2885727880832	Africa/Tunis	Msaken	TN
7417510325852	America/Chicago	Schererville	US
2094863622576	Asia/Manila	Antipolo	PH
2757314510159	Europe/Moscow	Naro-Fominsk	RU
0051708863848	Europe/Madrid	Amposta	ES
8695194664903	Asia/Kolkata	Pujali	IN
9667491123710	Africa/Tunis	Siliana	TN
0521586145119	Europe/Madrid	Baza	ES
5360765021067	Asia/Kolkata	Kenda	IN
9508170882552	Europe/Chisinau	Soroca	MD
1772995551452	America/Chicago	Ada	US
9291217575653	Europe/Moscow	Severodvinsk	RU
1921525008137	America/Puerto_Rico	Aguadilla	PR
0168198489653	Europe/Amsterdam	Barneveld	NL
8013919619227	Indian/Reunion	Saint-Denis	RE
0602800369730	Europe/London	Brierley Hill	GB
3250831804439	America/Argentina/Buenos_Aires	Chacabuco	AR
2145703728313	Asia/Jakarta	Diwek	ID
9577392419716	Europe/Moscow	Naro-Fominsk	RU
7775043860371	Asia/Kuala_Lumpur	Teluk Intan	MY
6375613393516	America/New_York	Rutland	US
0343407977910	Asia/Kolkata	Rajaori	IN
9199737136708	Europe/Berlin	Aschaffenburg	DE
6345414766826	Europe/Paris	Colomiers	FR
6695873915496	America/Chicago	Columbia Heights	US
4400368209064	America/Menominee	Iron River	US
4181706531725	Europe/London	Blackpool	GB
8517896131371	Asia/Shanghai	Meizhou	CN
3904705115595	Europe/London	Cowes	GB
7337887137097	Asia/Tokyo	Ina	JP
4348355474296	Asia/Makassar	Balikpapan	ID
6020630569481	America/Toronto	Norfolk County	CA
3606027013824	Asia/Makassar	Majene	ID
7054758946953	Asia/Shanghai	Huangshi	CN
4580710516443	Africa/Lagos	Igbara-Odo	NG
5363432660798	Africa/Lubumbashi	Kamina	CD
5474953000533	Europe/Brussels	Gembloux	BE
2039635268255	Australia/Sydney	Griffith	AU
5240682371219	Europe/Belgrade	Negotin	RS
6921107646844	Asia/Kolkata	Jashpurnagar	IN
3604619705010	Europe/Samara	Otradnyy	RU
0138720601938	America/Chicago	Kaukauna	US
3806774994241	Europe/Rome	Francavilla Fontana	IT
0322272237657	Europe/Helsinki	Tornio	FI
3129141285095	Asia/Tokyo	Gero	JP
5667746404346	America/New_York	Utica	US
2786099007882	Africa/Accra	Mampong	GH
3608302890953	Europe/London	Kingston upon Hull	GB
5569772775707	Europe/Brussels	Rixensart	BE
4964508789873	Europe/Madrid	Las Gabias	ES
1436909683492	America/Cuiaba	Nova Xavantina	BR
7307903024595	Europe/Rome	Montecchio Maggiore-Alte Ceccato	IT
4696716530137	Europe/Rome	Sassari	IT
2861279283741	Asia/Kolkata	Chharra	IN
2380368935922	Europe/Moscow	Kovylkino	RU
6961907580931	America/New_York	Palm Valley	US
8709790561730	Europe/London	Cowes	GB
4450799710509	America/Chicago	Schererville	US
3433581226809	America/Chicago	Estelle	US
7971401960091	Asia/Tokyo	Shinshiro	JP
9205315197242	Asia/Kolkata	Chharra	IN
1387156914641	Asia/Karachi	Qadirpur Ran	PK
4212893416899	Africa/Blantyre	Salima	MW
1690321848260	Africa/Blantyre	Salima	MW
6998041446274	Asia/Yangon	Myawadi	MM
6884140379004	Africa/Douala	Tonga	CM
6950496504923	Europe/Amsterdam	Schiebroek	NL
6284442284592	Africa/Casablanca	Temara	MA
3419941571765	Asia/Shanghai	Longgang	CN
2053640175636	Europe/Rome	Portogruaro	IT
4735408845033	America/Indiana/Indianapolis	Greenfield	US
4088281912737	America/Los_Angeles	Lompoc	US
4276655864212	Asia/Kolkata	Amreli	IN
5149106388782	Asia/Jakarta	Sukabumi	ID
2035818970540	Europe/Berlin	Weimar	DE
1218622589233	Europe/Paris	Le Chesnay	FR
1248160533931	America/Caracas	La Victoria	VE
8393269303626	Europe/Madrid	Villaquilambre	ES
6853399990568	Asia/Kolkata	Osmanabad	IN
4804592008316	Europe/Istanbul	Gaziantep	TR
6228946323258	Asia/Manila	Dipolog	PH
6323498548019	Asia/Tbilisi	Kobuleti	GE
1054011053936	Europe/Berlin	Weimar	DE
8673136485656	America/Argentina/Buenos_Aires	Pontevedra	AR
6511279963858	America/New_York	Peabody	US
9473032435910	America/Denver	Kearns	US
3895869355074	America/Managua	Somoto	NI
8857029576564	Europe/Lisbon	Paredes	PT
4757004668861	Europe/Volgograd	Mikhaylovka	RU
2092137142225	Europe/Rome	Falconara Marittima	IT
8248251727280	America/Los_Angeles	Pahrump	US
1264483260002	Europe/Rome	Falconara Marittima	IT
7994875582446	America/Mexico_City	Santa Rosa Jauregui	MX
3538631647563	Europe/Helsinki	Kallio	FI
0141280145941	America/Bahia	Rio Real	BR
3119939918502	Europe/London	Winsford	GB
6572425715110	Europe/Paris	Montpellier	FR
9343351515573	Europe/Moscow	Roslavl’	RU
1976560842116	America/New_York	Dumont	US
7492235826655	America/New_York	Mechanicsville	US
0320187487921	America/Havana	Media Luna	CU
7172171642198	America/Bogota	San Carlos	CO
1028334245927	Africa/Accra	Bibiani	GH
7774931768881	Asia/Yekaterinburg	Beryozovsky	RU
1974047546076	America/Mexico_City	Paracho de Verduzco	MX
3638532180531	Asia/Karachi	Jhol	PK
0729250953590	Asia/Dhaka	Manikchari	BD
0433532877114	Asia/Shanghai	Zhuangyuan	CN
1800817107027	Asia/Kolkata	Barbil	IN
3286228414783	Asia/Ho_Chi_Minh	Sa Dec	VN
6480788672516	Europe/Berlin	Bretten	DE
1427879872658	Asia/Kolkata	Aklera	IN
7697334216028	America/Sao_Paulo	Itaperuna	BR
4391889808525	America/Mexico_City	Paracho de Verduzco	MX
9570763213944	America/New_York	Sterling	US
9772446073474	Europe/Belgrade	Sremska Mitrovica	RS
5356670635673	Asia/Tokyo	Inawashiro	JP
1417564705941	Africa/Accra	Tarkwa	GH
2460175512018	America/Santiago	San Bernardo	CL
1489395720172	Pacific/Honolulu	Kahului	US
1566047188495	Europe/Berlin	Finnentrop	DE
5801415865292	Europe/Oslo	Harstad	NO
1628394883208	Europe/Berlin	Hechingen	DE
9595539845259	Europe/Istanbul	Sungurlu	TR
7857732980642	America/Bogota	Villa del Rosario	CO
4933286845484	Asia/Ulaanbaatar	Ulan Bator	MN
5832913772621	Africa/Khartoum	Ar Ruseris	SD
6965850901058	Africa/Lubumbashi	Kamina	CD
1363612360863	America/Bahia	Rio Real	BR
4467150915671	Asia/Kolkata	Kheda	IN
7082681084640	America/Sao_Paulo	Artur Nogueira	BR
5681758526889	America/New_York	Woodlawn	US
9493978148507	Europe/Chisinau	Soroca	MD
6458212180845	Europe/London	Clacton-on-Sea	GB
2366844491991	Asia/Shanghai	Xinzhou	CN
7783041510921	Asia/Shanghai	Tianfu	CN
8706737325219	America/Denver	Saratoga Springs	US
7063194302315	America/Chicago	Ada	US
7320323168489	Asia/Yekaterinburg	Tavda	RU
4688593898493	America/Argentina/Cordoba	Rafaela	AR
2542348269513	America/New_York	New Canaan	US
3764465574946	Asia/Kolkata	Chharra	IN
2438251656277	America/Los_Angeles	Lompoc	US
2472568600356	America/Los_Angeles	Mira Mesa	US
2892546714675	Europe/Amsterdam	Culemborg	NL
3565997722580	America/Bogota	Andes	CO
2036343843064	Europe/Brussels	Wevelgem	BE
